id	reason
ISL1_chr5:51392398-51392614_Ledidi_run-6_target-10.88_6	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-6_target-10.88_7	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-6_target-10.88_8	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-6_target-10.88_9	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-7_target-10.88_5	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-8_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-8_target-10.88_2	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-8_target-10.88_3	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-8_target-10.88_4	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-8_target-10.88_5	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-8_target-10.88_6	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-8_target-10.88_7	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-8_target-10.88_8	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-8_target-10.88_9	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-8_target-10.88_10	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-9_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-9_target-10.88_3	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-9_target-10.88_6	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-9_target-10.88_7	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-10_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-10_target-10.88_2	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_Ledidi_run-10_target-10.88_7	baseline_vs_mpra_diff_gt_0.5
