id	reason
ISL1_chr5:51392398-51392614_ISM_run-54_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-55_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-56_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-57_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-58_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-59_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-60_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-61_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-63_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-64_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-65_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-67_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-68_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-69_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-70_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-71_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-72_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-74_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-75_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-76_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-77_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-78_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-80_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-81_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-82_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-83_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-84_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-85_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-86_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-87_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-88_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-89_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-90_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-91_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-92_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-93_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-94_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-95_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-98_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-99_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
ISL1_chr5:51392398-51392614_ISM_run-100_target-10.88_1	baseline_vs_mpra_diff_gt_0.5
